ville_depart;ville_arrivee;distance_train;distance_voiture;tarif_peage
Istres;Puteaux;745.7;755.1;35.38
Istres;Caluire-et-Cuire;0.0;292.2;18.19
Istres;Bron;0.0;287.6;18.24
Istres;Rezé;1073.0;944.1;62.77
Istres;Valenciennes;981.2;946.2;49.91
Istres;Châteauroux;957.1;638.9;41.07
Istres;Garges-lès-Gonesse;750.8;773.8;35.38
Istres;Castres;420.3;294.5;23.09
Istres;Arras;876.6;950.0;49.68
Istres;Melun;775.0;703.0;40.01
Istres;Thionville;1091.3;772.8;35.06
Istres;Le Cannet;0.0;205.4;8.91
Istres;Bourg-en-Bresse;343.6;370.0;25.34
Istres;Anglet;0.0;657.5;50.22
Istres;Angoulême;681.8;714.9;41.14
Istres;Boulogne-sur-Mer;968.5;1021.1;52.99
Istres;Wattrelos;0.0;989.2;49.92
Istres;Gap;212.8;208.9;8.0
Istres;Villenave-d'Ornon;573.3;596.8;39.46
Istres;Montélimar;147.2;141.0;12.19
Istres;Compiègne;791.9;830.7;38.53
Istres;Stains;0.0;772.1;35.38
Istres;Gagny;762.8;764.1;35.38
Istres;Colomiers;360.5;374.4;30.12
Istres;Poissy;763.4;770.7;36.89
Istres;Draguignan;0.0;169.6;7.12
Istres;Douai;967.5;939.8;47.34
Istres;Le Lamentin;0.0;1762.1;27.09
Istres;Bagnolet;0.0;751.2;35.38
Istres;Marcq-en-Barœul;0.0;979.4;49.92
Istres;Saint-Joseph;0.0;11030.8;21.74
Mantes-la-Jolie;Saint-Germain-en-Laye;45.1;39.4;3.85
Mantes-la-Jolie;Saint-Brieuc;456.6;414.2;17.21
Mantes-la-Jolie;Tarbes;835.5;838.8;44.31
Mantes-la-Jolie;Alès;712.0;707.0;26.45
Mantes-la-Jolie;Châlons-en-Champagne;257.7;251.2;20.09
Mantes-la-Jolie;Bagneux;0.0;59.4;2.46
Mantes-la-Jolie;Puteaux;42.1;48.1;3.86
Mantes-la-Jolie;Caluire-et-Cuire;0.0;519.2;24.1
Mantes-la-Jolie;Bron;0.0;526.7;24.39
Mantes-la-Jolie;Rezé;402.4;392.3;31.64
Mantes-la-Jolie;Valenciennes;271.3;257.0;24.69
Mantes-la-Jolie;Châteauroux;499.8;280.8;7.12
Mantes-la-Jolie;Garges-lès-Gonesse;63.3;66.9;3.86
Mantes-la-Jolie;Castres;853.1;713.0;11.51
Mantes-la-Jolie;Arras;217.1;230.7;19.23
Mantes-la-Jolie;Melun;92.6;108.6;7.07
Mantes-la-Jolie;Thionville;390.8;407.9;32.21
Mantes-la-Jolie;Le Cannet;0.0;955.9;45.85
Mantes-la-Jolie;Bourg-en-Bresse;415.0;480.7;19.32
Mantes-la-Jolie;Anglet;0.0;782.1;31.13
Mantes-la-Jolie;Angoulême;485.1;460.5;14.6
Mantes-la-Jolie;Boulogne-sur-Mer;277.0;262.2;14.96
Mantes-la-Jolie;Wattrelos;0.0;284.3;21.42
Mantes-la-Jolie;Gap;639.6;728.2;32.09
Mantes-la-Jolie;Villenave-d'Ornon;592.2;599.0;26.45
Mantes-la-Jolie;Montélimar;576.1;660.4;25.63
Mantes-la-Jolie;Compiègne;118.7;130.8;7.01
Mantes-la-Jolie;Stains;0.0;63.6;3.86
Mantes-la-Jolie;Gagny;63.0;75.5;3.86
Mantes-la-Jolie;Colomiers;793.3;691.7;15.75
Mantes-la-Jolie;Poissy;28.7;31.0;1.32
Mantes-la-Jolie;Draguignan;0.0;920.1;44.06
Mantes-la-Jolie;Douai;241.0;254.1;21.42
Mantes-la-Jolie;Le Lamentin;0.0;2006.8;37.29
Mantes-la-Jolie;Bagnolet;0.0;69.1;3.86
Mantes-la-Jolie;Marcq-en-Barœul;0.0;274.4;21.42
Mantes-la-Jolie;Saint-Joseph;0.0;11320.9;34.25
Saint-Germain-en-Laye;Saint-Brieuc;444.1;447.4;20.93
Saint-Germain-en-Laye;Tarbes;793.5;834.1;46.17
Saint-Germain-en-Laye;Alès;685.2;702.3;28.31
Saint-Germain-en-Laye;Châlons-en-Champagne;278.9;215.7;16.23
Saint-Germain-en-Laye;Bagneux;0.0;32.9;3.25
Saint-Germain-en-Laye;Puteaux;13.2;24.2;2.54
Saint-Germain-en-Laye;Caluire-et-Cuire;0.0;492.7;24.89
Saint-Germain-en-Laye;Bron;0.0;500.1;25.18
Saint-Germain-en-Laye;Rezé;383.7;387.6;33.46
Saint-Germain-en-Laye;Valenciennes;272.5;226.4;19.45
Saint-Germain-en-Laye;Châteauroux;262.6;276.1;8.94
Saint-Germain-en-Laye;Garges-lès-Gonesse;36.5;44.1;0.42
Saint-Germain-en-Laye;Castres;978.7;708.3;13.37
Saint-Germain-en-Laye;Arras;280.8;200.2;14.03
Saint-Germain-en-Laye;Melun;65.7;82.0;7.86
Saint-Germain-en-Laye;Thionville;363.8;372.4;28.34
Saint-Germain-en-Laye;Le Cannet;0.0;929.4;46.68
Saint-Germain-en-Laye;Bourg-en-Bresse;388.2;454.1;20.11
Saint-Germain-en-Laye;Anglet;0.0;777.4;32.98
Saint-Germain-en-Laye;Angoulême;443.1;455.9;16.42
Saint-Germain-en-Laye;Boulogne-sur-Mer;254.1;248.6;17.19
Saint-Germain-en-Laye;Wattrelos;0.0;253.7;16.18
Saint-Germain-en-Laye;Gap;611.3;701.6;32.92
Saint-Germain-en-Laye;Villenave-d'Ornon;550.2;594.3;28.27
Saint-Germain-en-Laye;Montélimar;547.8;633.8;26.46
Saint-Germain-en-Laye;Compiègne;91.7;100.2;1.81
Saint-Germain-en-Laye;Stains;0.0;28.0;0.0
Saint-Germain-en-Laye;Gagny;36.0;40.0;0.0
Saint-Germain-en-Laye;Colomiers;918.8;687.0;17.61
Saint-Germain-en-Laye;Poissy;4.5;5.9;0.05
Saint-Germain-en-Laye;Draguignan;0.0;893.5;44.89
Saint-Germain-en-Laye;Douai;258.9;223.5;16.18
Saint-Germain-en-Laye;Le Lamentin;0.0;2002.1;39.2
Saint-Germain-en-Laye;Bagnolet;0.0;33.6;0.0
Saint-Germain-en-Laye;Marcq-en-Barœul;0.0;243.8;16.18
Saint-Germain-en-Laye;Saint-Joseph;0.0;11285.4;30.52
Saint-Brieuc;Tarbes;1213.8;802.3;41.79
Saint-Brieuc;Alès;1094.6;943.4;36.26
Saint-Brieuc;Châlons-en-Champagne;641.0;627.9;40.36
Saint-Brieuc;Bagneux;0.0;442.0;24.13
Saint-Brieuc;Puteaux;427.0;455.1;20.95
Saint-Brieuc;Caluire-et-Cuire;0.0;822.3;49.69
Saint-Brieuc;Bron;0.0;825.1;49.75
Saint-Brieuc;Rezé;221.6;215.0;0.28
Saint-Brieuc;Valenciennes;678.6;605.4;29.26
Saint-Brieuc;Châteauroux;510.2;470.5;15.25
Saint-Brieuc;Garges-lès-Gonesse;442.6;474.1;24.13
Saint-Brieuc;Castres;1191.9;857.2;32.2
Saint-Brieuc;Arras;601.8;579.1;23.84
Saint-Brieuc;Melun;471.8;461.9;28.36
Saint-Brieuc;Thionville;772.3;784.6;52.47
Saint-Brieuc;Le Cannet;0.0;1258.0;71.84
Saint-Brieuc;Bourg-en-Bresse;831.1;834.1;40.72
Saint-Brieuc;Anglet;0.0;745.7;28.61
Saint-Brieuc;Angoulême;1003.4;484.7;24.62
Saint-Brieuc;Boulogne-sur-Mer;658.4;543.9;26.31
Saint-Brieuc;Wattrelos;0.0;632.6;25.99
Saint-Brieuc;Gap;1219.2;1023.0;57.11
Saint-Brieuc;Villenave-d'Ornon;901.9;562.6;23.89
Saint-Brieuc;Montélimar;1083.0;962.5;51.62
Saint-Brieuc;Compiègne;505.6;531.0;27.27
Saint-Brieuc;Stains;0.0;470.6;20.95
Saint-Brieuc;Gagny;444.5;464.4;24.13
Saint-Brieuc;Colomiers;1132.0;800.0;32.31
Saint-Brieuc;Poissy;443.7;438.0;18.4
Saint-Brieuc;Draguignan;0.0;1222.2;70.04
Saint-Brieuc;Douai;626.0;602.4;25.99
Saint-Brieuc;Le Lamentin;0.0;1970.3;35.13
Saint-Brieuc;Bagnolet;0.0;451.5;24.13
Saint-Brieuc;Marcq-en-Barœul;0.0;622.8;25.99
Saint-Brieuc;Saint-Joseph;0.0;11697.6;54.65
Tarbes;Alès;448.5;478.2;38.52
Tarbes;Châlons-en-Champagne;964.6;989.5;52.06
Tarbes;Bagneux;0.0;819.8;44.31
Tarbes;Puteaux;786.8;826.6;44.31
Tarbes;Caluire-et-Cuire;0.0;690.1;47.96
Tarbes;Bron;0.0;685.5;48.02
Tarbes;Rezé;761.3;589.2;41.2
Tarbes;Valenciennes;1028.0;1035.0;62.33
Tarbes;Châteauroux;511.8;561.0;20.79
Tarbes;Garges-lès-Gonesse;792.0;851.9;44.31
Tarbes;Castres;218.8;241.9;14.63
Tarbes;Arras;939.3;1008.7;59.33
Tarbes;Melun;820.8;839.7;48.53
Tarbes;Thionville;1121.7;1115.5;46.08
Tarbes;Le Cannet;0.0;682.7;51.44
Tarbes;Bourg-en-Bresse;689.2;767.9;55.11
Tarbes;Anglet;0.0;150.6;8.17
Tarbes;Angoulême;361.8;360.0;19.58
Tarbes;Boulogne-sur-Mer;1127.4;1081.0;74.48
Tarbes;Wattrelos;0.0;1062.2;61.48
Tarbes;Gap;670.0;686.3;50.53
Tarbes;Villenave-d'Ornon;277.7;241.9;17.9
Tarbes;Montélimar;543.1;538.9;41.97
Tarbes;Compiègne;849.1;908.8;47.45
Tarbes;Stains;0.0;850.1;44.31
Tarbes;Gagny;793.9;842.2;44.31
Tarbes;Colomiers;151.8;160.8;12.09
Tarbes;Poissy;804.5;830.8;44.2
Tarbes;Draguignan;0.0;646.9;49.65
Tarbes;Douai;1011.8;1032.1;61.48
Tarbes;Le Lamentin;0.0;1372.3;14.14
Tarbes;Bagnolet;0.0;829.3;44.31
Tarbes;Marcq-en-Barœul;0.0;1052.4;61.48
Tarbes;Saint-Joseph;0.0;11508.1;64.27
Alès;Châlons-en-Champagne;891.3;691.7;25.49
Alès;Bagneux;0.0;690.4;26.45
Alès;Puteaux;661.3;697.2;26.45
Alès;Caluire-et-Cuire;0.0;250.6;6.92
Alès;Bron;0.0;246.0;6.98
Alès;Rezé;1005.6;816.3;43.51
Alès;Valenciennes;902.4;904.6;38.65
Alès;Châteauroux;922.8;480.6;13.31
Alès;Garges-lès-Gonesse;666.4;722.6;26.45
Alès;Castres;384.0;261.2;19.57
Alès;Arras;809.5;908.4;38.33
Alès;Melun;690.6;661.4;28.74
Alès;Thionville;996.0;731.2;23.79
Alès;Le Cannet;0.0;294.8;13.77
Alès;Bourg-en-Bresse;320.7;328.4;14.07
Alès;Anglet;0.0;624.2;46.69
Alès;Angoulême;1088.8;546.1;2.69
Alès;Boulogne-sur-Mer;882.2;952.9;43.64
Alès;Wattrelos;0.0;947.7;38.65
Alès;Gap;367.9;298.3;12.86
Alès;Villenave-d'Ornon;537.0;563.4;35.94
Alès;Montélimar;229.2;99.4;0.93
Alès;Compiègne;729.4;779.4;29.59
Alès;Stains;0.0;720.8;26.45
Alès;Gagny;668.3;712.9;26.45
Alès;Colomiers;324.2;341.0;26.6
Alès;Poissy;677.0;701.5;26.34
Alès;Draguignan;0.0;259.0;11.98
Alès;Douai;833.7;898.2;36.07
Alès;Le Lamentin;0.0;1728.7;23.57
Alès;Bagnolet;0.0;700.0;26.45
Alès;Marcq-en-Barœul;0.0;937.8;38.57
Alès;Saint-Joseph;0.0;11120.2;26.61
Châlons-en-Champagne;Bagneux;0.0;192.2;16.23
Châlons-en-Champagne;Puteaux;193.6;205.0;16.23
Châlons-en-Champagne;Caluire-et-Cuire;0.0;454.1;22.78
Châlons-en-Champagne;Bron;0.0;461.5;23.07
Châlons-en-Champagne;Rezé;564.2;569.3;49.58
Châlons-en-Champagne;Valenciennes;397.9;221.9;13.15
Châlons-en-Champagne;Châteauroux;567.8;434.2;14.61
Châlons-en-Champagne;Garges-lès-Gonesse;196.0;191.2;13.89
Châlons-en-Champagne;Castres;1017.3;866.4;19.04
Châlons-en-Champagne;Arras;343.8;225.7;12.89
Châlons-en-Champagne;Melun;230.2;200.5;19.17
Châlons-en-Champagne;Thionville;266.2;171.9;12.11
Châlons-en-Champagne;Le Cannet;0.0;890.8;44.58
Châlons-en-Champagne;Bourg-en-Bresse;579.2;406.1;20.9
Châlons-en-Champagne;Anglet;0.0;935.5;38.77
Châlons-en-Champagne;Angoulême;822.4;613.9;22.09
Châlons-en-Champagne;Boulogne-sur-Mer;413.7;325.7;33.9
Châlons-en-Champagne;Wattrelos;0.0;264.9;13.15
Châlons-en-Champagne;Gap;803.7;663.1;30.81
Châlons-en-Champagne;Villenave-d'Ornon;720.8;752.4;33.94
Châlons-en-Champagne;Montélimar;750.6;595.2;24.35
Châlons-en-Champagne;Compiègne;331.2;143.2;4.09
Châlons-en-Champagne;Stains;0.0;194.9;16.23
Châlons-en-Champagne;Gagny;168.7;178.3;16.23
Châlons-en-Champagne;Colomiers;957.5;845.1;23.28
Châlons-en-Champagne;Poissy;211.2;222.5;18.87
Châlons-en-Champagne;Draguignan;0.0;854.9;42.78
Châlons-en-Champagne;Douai;367.6;215.5;10.58
Châlons-en-Champagne;Le Lamentin;0.0;2160.2;44.87
Châlons-en-Champagne;Bagnolet;0.0;187.7;16.23
Châlons-en-Champagne;Marcq-en-Barœul;0.0;255.1;13.12
Châlons-en-Champagne;Saint-Joseph;0.0;11084.9;15.17
Bagneux;Puteaux;0.0;14.9;0.0
Bagneux;Caluire-et-Cuire;0.0;461.1;21.41
Bagneux;Bron;0.0;468.6;21.7
Bagneux;Rezé;0.0;382.1;33.35
Bagneux;Valenciennes;0.0;216.3;20.79
Bagneux;Châteauroux;0.0;263.9;7.08
Bagneux;Garges-lès-Gonesse;0.0;33.2;0.0
Bagneux;Castres;0.0;696.1;11.51
Bagneux;Arras;0.0;190.1;15.37
Bagneux;Melun;0.0;50.5;4.38
Bagneux;Thionville;0.0;348.6;28.34
Bagneux;Le Cannet;0.0;897.8;43.21
Bagneux;Bourg-en-Bresse;0.0;422.6;16.64
Bagneux;Anglet;0.0;765.2;31.12
Bagneux;Angoulême;0.0;443.7;14.56
Bagneux;Boulogne-sur-Mer;0.0;267.8;17.19
Bagneux;Wattrelos;0.0;243.6;17.52
Bagneux;Gap;0.0;670.1;29.44
Bagneux;Villenave-d'Ornon;0.0;582.2;26.41
Bagneux;Montélimar;0.0;602.3;22.98
Bagneux;Compiègne;0.0;90.1;3.14
Bagneux;Stains;0.0;25.6;0.0
Bagneux;Gagny;0.0;25.2;0.0
Bagneux;Colomiers;0.0;674.8;15.75
Bagneux;Poissy;0.0;33.0;1.28
Bagneux;Draguignan;0.0;862.0;41.41
Bagneux;Douai;0.0;213.4;17.52
Bagneux;Le Lamentin;0.0;1989.9;37.34
Bagneux;Bagnolet;0.0;15.0;0.0
Bagneux;Marcq-en-Barœul;0.0;233.7;17.52
Bagneux;Saint-Joseph;0.0;11261.6;30.52
Puteaux;Caluire-et-Cuire;0.0;475.3;21.41
Puteaux;Bron;0.0;482.7;21.7
Puteaux;Rezé;370.5;388.8;33.35
Puteaux;Valenciennes;257.1;210.6;20.79
Puteaux;Châteauroux;251.5;270.6;7.08
Puteaux;Garges-lès-Gonesse;23.3;20.4;0.0
Puteaux;Castres;967.0;702.8;11.51
Puteaux;Arras;267.6;184.3;15.37
Puteaux;Melun;52.6;64.7;4.38
Puteaux;Thionville;351.6;361.5;28.34
Puteaux;Le Cannet;0.0;912.0;43.21
Puteaux;Bourg-en-Bresse;375.1;436.8;16.64
Puteaux;Anglet;0.0;771.9;31.12
Puteaux;Angoulême;409.2;450.4;14.56
Puteaux;Boulogne-sur-Mer;240.2;257.1;17.19
Puteaux;Wattrelos;0.0;237.8;17.52
Puteaux;Gap;599.6;684.3;29.44
Puteaux;Villenave-d'Ornon;535.9;588.8;26.41
Puteaux;Montélimar;536.1;616.5;22.98
Puteaux;Compiègne;84.0;84.4;3.14
Puteaux;Stains;0.0;17.1;0.0
Puteaux;Gagny;22.9;29.1;0.0
Puteaux;Colomiers;907.2;681.5;15.75
Puteaux;Poissy;17.6;19.7;2.64
Puteaux;Draguignan;0.0;876.2;41.41
Puteaux;Douai;243.4;207.7;17.52
Puteaux;Le Lamentin;0.0;1996.6;37.34
Puteaux;Bagnolet;0.0;19.1;0.0
Puteaux;Marcq-en-Barœul;0.0;228.0;17.52
Puteaux;Saint-Joseph;0.0;11274.5;30.52
Caluire-et-Cuire;Bron;0.0;12.0;0.06
Caluire-et-Cuire;Rezé;0.0;694.4;56.94
Caluire-et-Cuire;Valenciennes;0.0;666.2;36.03
Caluire-et-Cuire;Châteauroux;0.0;358.7;26.75
Caluire-et-Cuire;Garges-lès-Gonesse;0.0;493.8;21.41
Caluire-et-Cuire;Castres;0.0;474.2;29.01
Caluire-et-Cuire;Arras;0.0;670.0;35.8
Caluire-et-Cuire;Melun;0.0;423.0;26.04
Caluire-et-Cuire;Thionville;0.0;492.8;22.17
Caluire-et-Cuire;Le Cannet;0.0;449.2;25.92
Caluire-et-Cuire;Bourg-en-Bresse;0.0;77.6;4.64
Caluire-et-Cuire;Anglet;0.0;742.8;38.06
Caluire-et-Cuire;Angoulême;0.0;521.9;28.78
Caluire-et-Cuire;Boulogne-sur-Mer;0.0;741.1;39.02
Caluire-et-Cuire;Wattrelos;0.0;709.3;36.04
Caluire-et-Cuire;Gap;0.0;211.7;7.42
Caluire-et-Cuire;Villenave-d'Ornon;0.0;559.8;33.34
Caluire-et-Cuire;Montélimar;0.0;153.6;5.79
Caluire-et-Cuire;Compiègne;0.0;550.7;24.55
Caluire-et-Cuire;Stains;0.0;492.1;21.41
Caluire-et-Cuire;Gagny;0.0;484.2;21.41
Caluire-et-Cuire;Colomiers;0.0;554.1;36.04
Caluire-et-Cuire;Poissy;0.0;490.7;22.92
Caluire-et-Cuire;Draguignan;0.0;413.3;24.13
Caluire-et-Cuire;Douai;0.0;659.8;33.46
Caluire-et-Cuire;Le Lamentin;0.0;1941.8;32.87
Caluire-et-Cuire;Bagnolet;0.0;471.3;21.41
Caluire-et-Cuire;Marcq-en-Barœul;0.0;699.4;36.04
Caluire-et-Cuire;Saint-Joseph;0.0;10934.5;17.61
Bron;Rezé;0.0;701.8;57.0
Bron;Valenciennes;0.0;672.8;36.32
Bron;Châteauroux;0.0;366.2;26.8
Bron;Garges-lès-Gonesse;0.0;500.4;21.7
Bron;Castres;0.0;469.5;29.01
Bron;Arras;0.0;676.6;36.09
Bron;Melun;0.0;429.6;26.33
Bron;Thionville;0.0;499.4;22.46
Bron;Le Cannet;0.0;444.5;25.92
Bron;Bourg-en-Bresse;0.0;79.0;4.69
Bron;Anglet;0.0;750.3;38.11
Bron;Angoulême;0.0;529.4;28.84
Bron;Boulogne-sur-Mer;0.0;747.7;39.31
Bron;Wattrelos;0.0;715.9;36.33
Bron;Gap;0.0;200.2;7.42
Bron;Villenave-d'Ornon;0.0;567.2;33.4
Bron;Montélimar;0.0;148.9;5.85
Bron;Compiègne;0.0;557.3;24.85
Bron;Stains;0.0;498.7;21.7
Bron;Gagny;0.0;490.7;21.7
Bron;Colomiers;0.0;549.4;36.04
Bron;Poissy;0.0;497.3;23.21
Bron;Draguignan;0.0;408.6;24.13
Bron;Douai;0.0;666.4;33.75
Bron;Le Lamentin;0.0;1937.1;32.87
Bron;Bagnolet;0.0;477.9;21.7
Bron;Marcq-en-Barœul;0.0;706.0;36.33
Bron;Saint-Joseph;0.0;10923.0;17.61
Rezé;Valenciennes;625.1;599.0;53.79
Rezé;Châteauroux;291.5;344.0;22.5
Rezé;Garges-lès-Gonesse;389.1;415.9;33.35
Rezé;Castres;1138.4;643.4;31.61
Rezé;Arras;513.2;572.8;48.37
Rezé;Melun;418.3;403.7;37.57
Rezé;Thionville;695.2;726.5;61.69
Rezé;Le Cannet;0.0;1114.0;72.16
Rezé;Bourg-en-Bresse;716.7;674.5;39.67
Rezé;Anglet;0.0;531.9;28.02
Rezé;Angoulême;949.9;270.9;24.03
Rezé;Boulogne-sur-Mer;605.0;576.9;32.46
Rezé;Wattrelos;0.0;626.3;50.52
Rezé;Gap;955.8;896.5;64.36
Rezé;Villenave-d'Ornon;848.4;348.8;23.3
Rezé;Montélimar;910.7;836.1;58.86
Rezé;Compiègne;446.6;472.8;36.49
Rezé;Stains;0.0;414.2;33.35
Rezé;Gagny;397.5;406.2;33.35
Rezé;Colomiers;1078.6;586.2;31.72
Rezé;Poissy;390.3;388.3;31.49
Rezé;Draguignan;0.0;1078.2;70.37
Rezé;Douai;617.0;596.1;50.52
Rezé;Le Lamentin;0.0;1756.6;34.55
Rezé;Bagnolet;0.0;393.4;33.35
Rezé;Marcq-en-Barœul;0.0;616.4;50.52
Rezé;Saint-Joseph;0.0;11584.7;53.7
Valenciennes;Châteauroux;487.8;478.5;27.87
Valenciennes;Garges-lès-Gonesse;259.7;192.9;20.79
Valenciennes;Castres;1206.8;910.7;29.53
Valenciennes;Arras;99.2;83.6;7.07
Valenciennes;Melun;293.7;247.4;25.03
Valenciennes;Thionville;514.6;301.5;0.0
Valenciennes;Le Cannet;0.0;1101.7;57.65
Valenciennes;Bourg-en-Bresse;616.1;617.1;34.15
Valenciennes;Anglet;0.0;979.9;51.68
Valenciennes;Angoulême;885.9;658.3;35.0
Valenciennes;Boulogne-sur-Mer;174.1;167.7;21.37
Valenciennes;Wattrelos;0.0;61.8;0.0
Valenciennes;Gap;853.1;874.0;43.89
Valenciennes;Villenave-d'Ornon;784.3;796.8;46.85
Valenciennes;Montélimar;777.2;806.2;37.51
Valenciennes;Compiègne;322.5;147.6;17.54
Valenciennes;Stains;0.0;195.4;20.79
Valenciennes;Gagny;261.4;202.5;20.79
Valenciennes;Colomiers;1147.0;889.4;33.77
Valenciennes;Poissy;272.0;226.8;23.43
Valenciennes;Draguignan;0.0;1065.9;55.86
Valenciennes;Douai;33.3;40.6;0.0
Valenciennes;Le Lamentin;0.0;2204.5;55.36
Valenciennes;Bagnolet;0.0;202.3;20.79
Valenciennes;Marcq-en-Barœul;0.0;55.7;0.0
Valenciennes;Saint-Joseph;0.0;11225.4;0.0
Châteauroux;Garges-lès-Gonesse;256.1;298.0;7.08
Châteauroux;Castres;448.2;436.6;4.43
Châteauroux;Arras;409.1;454.8;22.1
Châteauroux;Melun;285.3;285.8;11.3
Châteauroux;Thionville;579.4;614.1;28.13
Châteauroux;Le Cannet;0.0;796.4;48.89
Châteauroux;Bourg-en-Bresse;640.8;339.4;9.47
Châteauroux;Anglet;0.0;532.5;6.39
Châteauroux;Angoulême;227.9;228.0;0.0
Châteauroux;Boulogne-sur-Mer;473.8;528.3;24.27
Châteauroux;Wattrelos;0.0;508.3;24.25
Châteauroux;Gap;570.8;561.4;34.17
Châteauroux;Villenave-d'Ornon;313.3;349.4;1.68
Châteauroux;Montélimar;496.3;500.9;28.67
Châteauroux;Compiègne;324.4;354.9;10.22
Châteauroux;Stains;0.0;296.2;7.08
Châteauroux;Gagny;258.0;288.3;7.08
Châteauroux;Colomiers;388.4;415.2;8.67
Châteauroux;Poissy;268.5;276.9;6.97
Châteauroux;Draguignan;0.0;760.6;47.1
Châteauroux;Douai;481.3;478.2;24.25
Châteauroux;Le Lamentin;0.0;1757.2;12.92
Châteauroux;Bagnolet;0.0;275.4;7.08
Châteauroux;Marcq-en-Barœul;0.0;498.5;24.25
Châteauroux;Saint-Joseph;0.0;11249.6;23.53
Garges-lès-Gonesse;Castres;972.1;732.4;11.51
Garges-lès-Gonesse;Arras;267.8;168.5;15.37
Garges-lès-Gonesse;Melun;57.6;69.1;4.24
Garges-lès-Gonesse;Thionville;351.8;349.2;26.0
Garges-lès-Gonesse;Le Cannet;0.0;934.1;43.21
Garges-lès-Gonesse;Bourg-en-Bresse;380.1;458.9;16.64
Garges-lès-Gonesse;Anglet;0.0;801.5;31.12
Garges-lès-Gonesse;Angoulême;414.4;480.0;14.56
Garges-lès-Gonesse;Boulogne-sur-Mer;222.9;242.3;17.61
Garges-lès-Gonesse;Wattrelos;0.0;222.1;17.52
Garges-lès-Gonesse;Gap;604.7;706.4;29.44
Garges-lès-Gonesse;Villenave-d'Ornon;560.3;618.4;26.41
Garges-lès-Gonesse;Montélimar;541.2;638.6;22.98
Garges-lès-Gonesse;Compiègne;86.6;68.6;3.14
Garges-lès-Gonesse;Stains;0.0;3.9;0.0
Garges-lès-Gonesse;Gagny;25.3;24.1;0.0
Garges-lès-Gonesse;Colomiers;912.3;711.1;15.75
Garges-lès-Gonesse;Poissy;39.0;38.9;2.64
Garges-lès-Gonesse;Draguignan;0.0;898.3;41.41
Garges-lès-Gonesse;Douai;245.9;191.9;17.52
Garges-lès-Gonesse;Le Lamentin;0.0;2026.2;37.34
Garges-lès-Gonesse;Bagnolet;0.0;23.9;0.0
Garges-lès-Gonesse;Marcq-en-Barœul;0.0;212.2;17.52
Garges-lès-Gonesse;Saint-Joseph;0.0;11262.2;28.65
Castres;Arras;1129.0;887.1;26.53
Castres;Melun;869.1;718.0;15.73
Castres;Thionville;1310.9;955.8;45.91
Castres;Le Cannet;0.0;467.8;32.49
Castres;Bourg-en-Bresse;627.4;553.0;36.16
Castres;Anglet;0.0;389.1;22.81
Castres;Angoulême;424.6;428.6;12.04
Castres;Boulogne-sur-Mer;1034.3;960.5;28.7
Castres;Wattrelos;0.0;940.6;28.68
Castres;Gap;681.9;471.4;31.58
Castres;Villenave-d'Ornon;291.0;310.5;10.36
Castres;Montélimar;544.1;324.0;23.01
Castres;Compiègne;1044.3;787.1;14.65
Castres;Stains;0.0;728.5;11.51
Castres;Gagny;848.3;720.5;11.51
Castres;Colomiers;90.2;96.4;2.55
Castres;Poissy;843.0;709.1;11.4
Castres;Draguignan;0.0;432.0;30.7
Castres;Douai;1201.0;910.4;28.68
Castres;Le Lamentin;0.0;1610.8;28.77
Castres;Bagnolet;0.0;707.7;11.51
Castres;Marcq-en-Barœul;0.0;930.7;28.68
Castres;Saint-Joseph;0.0;11293.2;45.32
Arras;Melun;207.7;223.5;19.61
Arras;Thionville;500.9;380.4;24.91
Arras;Le Cannet;0.0;1105.2;57.42
Arras;Bourg-en-Bresse;527.8;620.6;33.92
Arras;Anglet;0.0;956.0;46.26
Arras;Angoulême;843.2;634.4;29.58
Arras;Boulogne-sur-Mer;145.4;116.7;21.58
Arras;Wattrelos;0.0;68.5;1.23
Arras;Gap;752.4;877.5;43.66
Arras;Villenave-d'Ornon;699.9;772.9;41.43
Arras;Montélimar;695.2;809.7;37.28
Arras;Compiègne;228.7;123.7;12.12
Arras;Stains;0.0;171.5;15.37
Arras;Gagny;173.1;178.5;15.37
Arras;Colomiers;927.8;865.5;30.77
Arras;Poissy;188.6;202.9;18.01
Arras;Draguignan;0.0;1069.4;55.63
Arras;Douai;24.2;29.7;0.38
Arras;Le Lamentin;0.0;2180.6;52.36
Arras;Bagnolet;0.0;178.3;15.37
Arras;Marcq-en-Barœul;0.0;58.6;1.23
Arras;Saint-Joseph;0.0;11293.3;27.32
Melun;Thionville;387.3;356.8;31.28
Melun;Le Cannet;0.0;858.8;47.84
Melun;Bourg-en-Bresse;404.3;383.6;21.27
Melun;Anglet;0.0;787.8;35.35
Melun;Angoulême;482.5;466.2;18.78
Melun;Boulogne-sur-Mer;276.8;313.8;21.85
Melun;Wattrelos;0.0;276.9;21.76
Melun;Gap;628.9;631.1;34.07
Melun;Villenave-d'Ornon;589.6;604.7;30.63
Melun;Montélimar;565.4;563.3;27.61
Melun;Compiègne;115.2;123.4;7.38
Melun;Stains;0.0;64.8;4.24
Melun;Gagny;59.5;48.3;4.24
Melun;Colomiers;936.4;697.3;19.97
Melun;Poissy;70.2;80.7;5.78
Melun;Draguignan;0.0;823.0;46.04
Melun;Douai;286.7;246.7;21.76
